Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1229.906267,None,['7'],0,[5.653629700012971],1229.906267,None,1229.906267,None,1229.906267,None,1235.666518,None,1235.666518,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.999273,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1238.314894,None,['7'],0,[2.9455710999900475],1238.314894,None,1238.314894,None,1238.314894,None,1241.353308,None,1241.353308,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.677148,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1244.009163,None,['0'],0,[3.436891299963463],1244.009163,None,1244.009163,None,1244.009163,None,1247.548025,None,1247.548025,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.887607,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1250.202914,None,['3'],0,[2.141274699999485],1250.202914,None,1250.202914,None,1250.202914,None,1252.456262,None,1252.456262,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.782987,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1255.097989,None,['9'],0,[3.1031996000092477],1255.097989,None,1255.097989,None,1255.097989,None,1258.303801,None,1258.303801,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.644022,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1260.958843,None,['8'],0,[7.1064404000062495],1260.958843,None,1260.958843,None,1260.958843,None,1268.162028,None,1268.162028,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.500903,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1270.816228,None,['1'],0,[14.581436400010716],1270.816228,None,1270.816228,None,1270.816228,None,1285.495968,None,1285.495968,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.834082,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1288.149243,None,['4'],0,[10.673462800041307],1288.149243,None,1288.149243,None,1288.149243,None,1298.916365,None,1298.916365,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.253971,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1301.552712,None,['5'],0,[5.326000800007023],1301.552712,None,1301.552712,None,1301.552712,None,1306.974555,None,1306.974555,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.313126,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1309.627972,None,['7'],0,[1.3524929000413977],1309.627972,None,1309.627972,None,1309.627972,None,1311.088118,None,1311.088118,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.408819,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1313.741102,None,['7'],0,[1.555748799990397],1313.741102,None,1313.741102,None,1313.741102,None,1315.399142,None,1315.399142,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.737726,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hfhfhfh,"['h', 'f', 'h', 'f', 'h', 'f', 'h']",0,"[1.1608477999689057, 1.3134146999800578, 1.4231782999704592, 1.5193103000055999, 1.5973499999963678, 1.7420897000120021, 1.8039828999899328, 2.759883799997624]",1318.020041,None,1318.020041,None,0,JVQSXKTNHLR,1318.020041,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,0,0,0,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1321.349999,None,['6'],0,[5.82025980000617],1321.349999,None,1321.349999,None,1321.349999,None,1327.257394,None,1327.257394,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.592973,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,0,1,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1329.908269,None,['5'],0,[8.344122499984223],1329.908269,None,1329.908269,None,1329.908269,None,1338.361036,None,1338.361036,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.698677,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1340.997441,None,['9'],0,[2.23965370003134],1340.997441,None,1340.997441,None,1340.997441,None,1343.322396,None,1343.322396,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.660708,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,3,0,3,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1345.975841,None,['8'],0,[5.11410489998525],1345.975841,None,1345.975841,None,1345.975841,None,1351.195936,None,1351.195936,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.536211,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,4,0,4,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1353.85157,None,['1'],0,[5.079074000008404],1353.85157,None,1353.85157,None,1353.85157,None,1359.005643,None,1359.005643,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.327797,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,5,0,5,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1361.643375,None,['6'],0,[8.452963799994905],1361.643375,None,1361.643375,None,1361.643375,None,1370.181736,None,1370.181736,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.50011,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,6,0,6,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1372.815641,None,['6'],0,[7.4805931999580935],1372.815641,None,1372.815641,None,1372.815641,None,1380.396463,None,1380.396463,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.740684,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,7,0,7,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1383.056155,None,['6'],0,[9.069704100023955],1383.056155,None,1383.056155,None,1383.056155,None,1392.219828,None,1392.219828,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.562356,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,8,0,8,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1394.878045,None,['8'],0,[5.3253057999536395],1394.878045,None,1394.878045,None,1394.878045,None,1400.285215,None,1400.285215,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.621513,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,9,0,9,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1402.936789,None,['3'],0,[7.872744199994486],1402.936789,None,1402.936789,None,1402.936789,None,1410.89186,None,1410.89186,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.227482,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,10,0,10,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1413.543148,None,['1'],0,[12.467474000004586],1413.543148,None,1413.543148,None,1413.543148,None,1426.107455,None,1426.107455,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.446144,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lsktvjrxzqn,"['l', 's', 'k', 't', 'v', 'j', 'r', 'x', 'z', 'q', 'n']",0,"[1.7366143999970518, 2.4532308999914676, 3.0225815000012517, 3.4533593999803998, 3.9526662999996915, 4.328587399970274, 4.77037509996444, 5.699816899956204, 6.110116299998481, 6.61532049998641, 6.960077199968509, 7.7350513999699615]",1428.728093,None,1428.728093,None,1,LSKTVJRXZQN,1428.728093,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1437.053166,None,['8'],0,[4.394805399992038],1437.053166,None,1437.053166,None,1437.053166,None,1441.539542,None,1441.539542,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.880817,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,1,0,1,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1444.196112,None,['6'],0,[3.059240900038276],1444.196112,None,1444.196112,None,1444.196112,None,1447.353581,None,1447.353581,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
